loiczid;csquarecode;lname;occurrence
67305;7400:237:2;arvicola sapidus;t
67305;7400:237:2;aythya fuligula;t
67305;7400:237:2;botaurus stellaris;t
67305;7400:237:2;bufo bufo;t
67305;7400:237:2;cinclus cinclus;t
67305;7400:237:2;galemys pyrenaicus;t
67305;7400:237:2;gallinago gallinago;t
67305;7400:237:2;gallinula chloropus;t
67305;7400:237:2;hyla arborea;t
67305;7400:237:2;lutra lutra;t
67305;7400:237:2;mustela putorius;t
67305;7400:237:2;neomys anomalus;t
67305;7400:237:2;neomys fodiens;t
67305;7400:237:2;neovison vison;t
67305;7400:237:2;numenius arquata;t
67305;7400:237:2;rana temporaria;t
67305;7400:237:2;rattus norvegicus;t
67305;7400:237:2;rattus rattus;t
67305;7400:237:2;riparia riparia;t
67305;7400:237:2;salamandra salamandra;t
67305;7400:237:2;salmo salar;t
67305;7400:237:2;salmo trutta;t
67305;7400:237:2;triturus marmoratus;t
67306;7400:237:1;anguilla anguilla;t
67306;7400:237:1;arvicola sapidus;t
67306;7400:237:1;arvicola terrestris;t
67306;7400:237:1;aythya fuligula;t
67306;7400:237:1;bufo bufo;t
67306;7400:237:1;cinclus cinclus;t
67306;7400:237:1;galemys pyrenaicus;t
67306;7400:237:1;gallinula chloropus;t
67306;7400:237:1;hyla arborea;t
67306;7400:237:1;lutra lutra;t
67306;7400:237:1;mustela putorius;t
67306;7400:237:1;myotis daubentonii;t
67306;7400:237:1;neomys anomalus;t
67306;7400:237:1;neomys fodiens;t
67306;7400:237:1;neovison vison;t
67306;7400:237:1;numenius arquata;t
67306;7400:237:1;rana temporaria;t
67306;7400:237:1;rattus norvegicus;t
67306;7400:237:1;rattus rattus;t
67306;7400:237:1;salamandra salamandra;t
67306;7400:237:1;salmo salar;t
67306;7400:237:1;salmo trutta;t
67306;7400:237:1;triturus marmoratus;t
67307;7400:236:2;anguilla anguilla;t
67307;7400:236:2;ardea cinerea;t
67307;7400:236:2;arvicola sapidus;t
67307;7400:236:2;arvicola terrestris;t
67307;7400:236:2;bufo bufo;t
67307;7400:236:2;cinclus cinclus;t
67307;7400:236:2;galemys pyrenaicus;t
67307;7400:236:2;hyla arborea;t
67307;7400:236:2;lutra lutra;t
67307;7400:236:2;mustela putorius;t
67307;7400:236:2;myotis daubentonii;t
67307;7400:236:2;neomys anomalus;t
67307;7400:236:2;neomys fodiens;t
67307;7400:236:2;neovison vison;t
67307;7400:236:2;phoxinus phoxinus;t
67307;7400:236:2;rana temporaria;t
67307;7400:236:2;rattus norvegicus;t
67307;7400:236:2;salamandra salamandra;t
67307;7400:236:2;salmo salar;t
67307;7400:236:2;salmo trutta;t
67307;7400:236:2;triturus marmoratus;t
67308;7400:236:1;anguilla anguilla;t
67308;7400:236:1;ardea cinerea;t
67308;7400:236:1;arvicola sapidus;t
67308;7400:236:1;arvicola terrestris;t
67308;7400:236:1;bufo bufo;t
67308;7400:236:1;cinclus cinclus;t
67308;7400:236:1;cyprinus carpio;t
67308;7400:236:1;galemys pyrenaicus;t
67308;7400:236:1;gallinula chloropus;t
67308;7400:236:1;hyla arborea;t
67308;7400:236:1;lutra lutra;t
67308;7400:236:1;mustela putorius;t
67308;7400:236:1;myotis daubentonii;t
67308;7400:236:1;neomys anomalus;t
67308;7400:236:1;neomys fodiens;t
67308;7400:236:1;phoxinus phoxinus;t
67308;7400:236:1;rana temporaria;t
67308;7400:236:1;rattus norvegicus;t
67308;7400:236:1;rattus rattus;t
67308;7400:236:1;riparia riparia;t
67308;7400:236:1;salamandra salamandra;t
67308;7400:236:1;salmo salar;t
67308;7400:236:1;salmo trutta;t
67308;7400:236:1;tinca tinca;t
67308;7400:236:1;triturus marmoratus;t
67309;7400:235:2;anguilla anguilla;t
67309;7400:235:2;ardea cinerea;t
67309;7400:235:2;arvicola sapidus;t
67309;7400:235:2;arvicola terrestris;t
67309;7400:235:2;bufo bufo;t
67309;7400:235:2;cinclus cinclus;t
67309;7400:235:2;galemys pyrenaicus;t
67309;7400:235:2;gallinula chloropus;t
67309;7400:235:2;hyla arborea;t
67309;7400:235:2;lutra lutra;t
67309;7400:235:2;mustela putorius;t
67309;7400:235:2;myotis daubentonii;t
67309;7400:235:2;neomys anomalus;t
67309;7400:235:2;neomys fodiens;t
67309;7400:235:2;phalacrocorax carbo;t
67309;7400:235:2;phoxinus phoxinus;t
67309;7400:235:2;rana temporaria;t
67309;7400:235:2;rattus norvegicus;t
67309;7400:235:2;rattus rattus;t
67309;7400:235:2;riparia riparia;t
67309;7400:235:2;salamandra salamandra;t
67309;7400:235:2;salmo salar;t
67309;7400:235:2;salmo trutta;t
67309;7400:235:2;triturus marmoratus;t
67310;7400:235:1;anguilla anguilla;t
67310;7400:235:1;ardea cinerea;t
67310;7400:235:1;arvicola sapidus;t
67310;7400:235:1;arvicola terrestris;t
67310;7400:235:1;aythya fuligula;t
67310;7400:235:1;bufo bufo;t
67310;7400:235:1;cinclus cinclus;t
67310;7400:235:1;galemys pyrenaicus;t
67310;7400:235:1;gallinula chloropus;t
67310;7400:235:1;hyla arborea;t
67310;7400:235:1;lutra lutra;t
67310;7400:235:1;mustela putorius;t
67310;7400:235:1;myotis daubentonii;t
67310;7400:235:1;neomys anomalus;t
67310;7400:235:1;neomys fodiens;t
67310;7400:235:1;numenius arquata;t
67310;7400:235:1;phalacrocorax carbo;t
67310;7400:235:1;phoxinus phoxinus;t
67310;7400:235:1;rana temporaria;t
67310;7400:235:1;rattus norvegicus;t
67310;7400:235:1;rattus rattus;t
67310;7400:235:1;riparia riparia;t
67310;7400:235:1;salamandra salamandra;t
67310;7400:235:1;salmo salar;t
67310;7400:235:1;salmo trutta;t
67310;7400:235:1;triturus marmoratus;t
67311;7400:134:2;anguilla anguilla;t
67311;7400:134:2;ardea cinerea;t
67311;7400:134:2;arvicola sapidus;t
67311;7400:134:2;arvicola terrestris;t
67311;7400:134:2;bufo bufo;t
67311;7400:134:2;cinclus cinclus;t
67311;7400:134:2;galemys pyrenaicus;t
67311;7400:134:2;gallinula chloropus;t
67311;7400:134:2;lutra lutra;t
67311;7400:134:2;mustela putorius;t
67311;7400:134:2;myotis daubentonii;t
67311;7400:134:2;neomys anomalus;t
67311;7400:134:2;neomys fodiens;t
67311;7400:134:2;phoxinus phoxinus;t
67311;7400:134:2;rana temporaria;t
67311;7400:134:2;rattus norvegicus;t
67311;7400:134:2;rattus rattus;t
67311;7400:134:2;riparia riparia;t
67311;7400:134:2;salamandra salamandra;t
67311;7400:134:2;salmo salar;t
67311;7400:134:2;salmo trutta;t
67311;7400:134:2;triturus marmoratus;t
67312;7400:134:1;anguilla anguilla;t
67312;7400:134:1;ardea cinerea;t
67312;7400:134:1;arvicola sapidus;t
67312;7400:134:1;arvicola terrestris;t
67312;7400:134:1;barbatula barbatula;t
67312;7400:134:1;bufo bufo;t
67312;7400:134:1;cinclus cinclus;t
67312;7400:134:1;cygnus olor;t
67312;7400:134:1;cyprinus carpio;t
67312;7400:134:1;galemys pyrenaicus;t
67312;7400:134:1;gallinula chloropus;t
67312;7400:134:1;hyla arborea;t
67312;7400:134:1;lutra lutra;t
67312;7400:134:1;mustela putorius;t
67312;7400:134:1;neomys anomalus;t
67312;7400:134:1;neomys fodiens;t
67312;7400:134:1;neovison vison;t
67312;7400:134:1;numenius arquata;t
67312;7400:134:1;phoxinus phoxinus;t
67312;7400:134:1;platalea leucorodia;t
67312;7400:134:1;rana temporaria;t
67312;7400:134:1;rattus norvegicus;t
67312;7400:134:1;rattus rattus;t
67312;7400:134:1;riparia riparia;t
67312;7400:134:1;salamandra salamandra;t
67312;7400:134:1;salmo salar;t
67312;7400:134:1;salmo trutta;t
67312;7400:134:1;triturus marmoratus;t
67313;7400:133:2;anguilla anguilla;t
67313;7400:133:2;arvicola sapidus;t
67313;7400:133:2;arvicola terrestris;t
67313;7400:133:2;barbatula barbatula;t
67313;7400:133:2;bufo bufo;t
67313;7400:133:2;cinclus cinclus;t
67313;7400:133:2;cygnus olor;t
67313;7400:133:2;cyprinus carpio;t
67313;7400:133:2;egretta garzetta;t
67313;7400:133:2;galemys pyrenaicus;t
67313;7400:133:2;gallinula chloropus;t
67313;7400:133:2;hyla arborea;t
67313;7400:133:2;lutra lutra;t
67313;7400:133:2;mauremys leprosa;t
67313;7400:133:2;mustela putorius;t
67313;7400:133:2;myotis daubentonii;t
67313;7400:133:2;neomys anomalus;t
67313;7400:133:2;neomys fodiens;t
67313;7400:133:2;phoxinus phoxinus;t
67313;7400:133:2;platalea leucorodia;t
67313;7400:133:2;rana temporaria;t
67313;7400:133:2;rattus norvegicus;t
67313;7400:133:2;rattus rattus;t
67313;7400:133:2;riparia riparia;t
67313;7400:133:2;salamandra salamandra;t
67313;7400:133:2;salmo salar;t
67313;7400:133:2;salmo trutta;t
67313;7400:133:2;triturus marmoratus;t
67314;7400:133:1;alburnus alburnus;t
67314;7400:133:1;anguilla anguilla;t
67314;7400:133:1;ardea cinerea;t
67314;7400:133:1;arvicola sapidus;t
67314;7400:133:1;arvicola terrestris;t
67314;7400:133:1;barbatula barbatula;t
67314;7400:133:1;bufo bufo;t
67314;7400:133:1;cinclus cinclus;t
67314;7400:133:1;esox lucius;t
67314;7400:133:1;galemys pyrenaicus;t
67314;7400:133:1;gallinula chloropus;t
67314;7400:133:1;hyla arborea;t
67314;7400:133:1;lutra lutra;t
67314;7400:133:1;mauremys leprosa;t
67314;7400:133:1;mustela lutreola;t
67314;7400:133:1;mustela putorius;t
67314;7400:133:1;myotis daubentonii;t
67314;7400:133:1;neomys anomalus;t
67314;7400:133:1;neomys fodiens;t
67314;7400:133:1;neovison vison;t
67314;7400:133:1;phoxinus phoxinus;t
67314;7400:133:1;rana temporaria;t
67314;7400:133:1;rattus norvegicus;t
67314;7400:133:1;rattus rattus;t
67314;7400:133:1;riparia riparia;t
67314;7400:133:1;salamandra salamandra;t
67314;7400:133:1;salmo salar;t
67314;7400:133:1;salmo trutta;t
67314;7400:133:1;triturus marmoratus;t
67315;7400:132:2;alburnus alburnus;t
67315;7400:132:2;anguilla anguilla;t
67315;7400:132:2;ardea cinerea;t
67315;7400:132:2;arvicola sapidus;t
67315;7400:132:2;barbatula barbatula;t
67315;7400:132:2;bubulcus ibis;t
67315;7400:132:2;bufo bufo;t
67315;7400:132:2;cinclus cinclus;t
67315;7400:132:2;cyprinus carpio;t
67315;7400:132:2;egretta garzetta;t
67315;7400:132:2;esox lucius;t
67315;7400:132:2;gallinago gallinago;t
67315;7400:132:2;gallinula chloropus;t
67315;7400:132:2;hyla arborea;t
67315;7400:132:2;lutra lutra;t
67315;7400:132:2;mauremys leprosa;t
67315;7400:132:2;mustela lutreola;t
67315;7400:132:2;mustela putorius;t
67315;7400:132:2;myotis daubentonii;t
67315;7400:132:2;neomys anomalus;t
67315;7400:132:2;neomys fodiens;t
67315;7400:132:2;neovison vison;t
67315;7400:132:2;nycticorax nycticorax;t
67315;7400:132:2;phalacrocorax carbo;t
67315;7400:132:2;phoxinus phoxinus;t
67315;7400:132:2;platalea leucorodia;t
67315;7400:132:2;rana dalmatina;t
67315;7400:132:2;rana temporaria;t
67315;7400:132:2;rattus norvegicus;t
67315;7400:132:2;rattus rattus;t
67315;7400:132:2;riparia riparia;t
67315;7400:132:2;salamandra salamandra;t
67315;7400:132:2;salmo trutta;t
67315;7400:132:2;tinca tinca;t
67315;7400:132:2;triturus marmoratus;t
67316;7400:132:1;alburnus alburnus;t
67316;7400:132:1;anguilla anguilla;t
67316;7400:132:1;arvicola sapidus;t
67316;7400:132:1;arvicola terrestris;t
67316;7400:132:1;barbatula barbatula;t
67316;7400:132:1;bufo bufo;t
67316;7400:132:1;cinclus cinclus;t
67316;7400:132:1;galemys pyrenaicus;t
67316;7400:132:1;gallinula chloropus;t
67316;7400:132:1;hyla arborea;t
67316;7400:132:1;hyla meridionalis;t
67316;7400:132:1;mustela lutreola;t
67316;7400:132:1;mustela putorius;t
67316;7400:132:1;myotis daubentonii;t
67316;7400:132:1;neomys anomalus;t
67316;7400:132:1;neomys fodiens;t
67316;7400:132:1;neovison vison;t
67316;7400:132:1;phoxinus phoxinus;t
67316;7400:132:1;rana temporaria;t
67316;7400:132:1;rattus norvegicus;t
67316;7400:132:1;rattus rattus;t
67316;7400:132:1;riparia riparia;t
67316;7400:132:1;salamandra salamandra;t
67316;7400:132:1;salmo trutta;t
67316;7400:132:1;triturus marmoratus;t
67317;7400:131:2;anguilla anguilla;t
67317;7400:131:2;ardea cinerea;t
67317;7400:131:2;arvicola sapidus;t
67317;7400:131:2;arvicola terrestris;t
67317;7400:131:2;barbatula barbatula;t
67317;7400:131:2;bubulcus ibis;t
67317;7400:131:2;bufo bufo;t
67317;7400:131:2;cinclus cinclus;t
67317;7400:131:2;cottus gobio;t
67317;7400:131:2;egretta garzetta;t
67317;7400:131:2;galemys pyrenaicus;t
67317;7400:131:2;gallinula chloropus;t
67317;7400:131:2;hyla arborea;t
67317;7400:131:2;hyla meridionalis;t
67317;7400:131:2;larus minutus;t
67317;7400:131:2;lutra lutra;t
67317;7400:131:2;mauremys leprosa;t
67317;7400:131:2;mustela lutreola;t
67317;7400:131:2;mustela putorius;t
67317;7400:131:2;myotis daubentonii;t
67317;7400:131:2;neomys anomalus;t
67317;7400:131:2;neomys fodiens;t
67317;7400:131:2;neovison vison;t
67317;7400:131:2;ondatra zibethicus;t
67317;7400:131:2;phalacrocorax carbo;t
67317;7400:131:2;phoxinus phoxinus;t
67317;7400:131:2;rana dalmatina;t
67317;7400:131:2;rana temporaria;t
67317;7400:131:2;rattus norvegicus;t
67317;7400:131:2;rattus rattus;t
67317;7400:131:2;riparia riparia;t
67317;7400:131:2;salamandra salamandra;t
67317;7400:131:2;salmo salar;t
67317;7400:131:2;salmo trutta;t
67317;7400:131:2;triturus marmoratus;t
67318;7400:131:1;anguilla anguilla;t
67318;7400:131:1;ardea cinerea;t
67318;7400:131:1;arvicola terrestris;t
67318;7400:131:1;barbatula barbatula;t
67318;7400:131:1;bufo bufo;t
67318;7400:131:1;cinclus cinclus;t
67318;7400:131:1;cottus gobio;t
67318;7400:131:1;galemys pyrenaicus;t
67318;7400:131:1;hyla arborea;t
67318;7400:131:1;lutra lutra;t
67318;7400:131:1;mauremys leprosa;t
67318;7400:131:1;mustela lutreola;t
67318;7400:131:1;mustela putorius;t
67318;7400:131:1;myotis daubentonii;t
67318;7400:131:1;neomys anomalus;t
67318;7400:131:1;neomys fodiens;t
67318;7400:131:1;phoxinus phoxinus;t
67318;7400:131:1;rana temporaria;t
67318;7400:131:1;rattus norvegicus;t
67318;7400:131:1;rattus rattus;t
67318;7400:131:1;salamandra salamandra;t
67318;7400:131:1;salmo salar;t
67318;7400:131:1;salmo trutta;t
67318;7400:131:1;triturus marmoratus;t
67319;7400:130:2;ardea cinerea;t
67319;7400:130:2;bubulcus ibis;t
67319;7400:130:2;bufo bufo;t
67319;7400:130:2;cinclus cinclus;t
67319;7400:130:2;larus minutus;t
67319;7400:130:2;phalacrocorax carbo;t
67319;7400:130:2;rana temporaria;t
67319;7400:130:2;salamandra salamandra;t
67320;7400:130:1;ardea cinerea;t
67320;7400:130:1;cinclus cinclus;t
67320;7400:130:1;egretta garzetta;t
67321;1400:130:1;ardea alba;t
67321;1400:130:1;ardea cinerea;t
67321;1400:130:1;bubulcus ibis;t
67321;1400:130:1;cinclus cinclus;t
67321;1400:130:1;egretta garzetta;t
67321;1400:130:1;gallinago gallinago;t
67321;1400:130:1;gallinula chloropus;t
67321;1400:130:1;numenius arquata;t
67321;1400:130:1;nycticorax nycticorax;t
67321;1400:130:1;pandion haliaetus;t
67321;1400:130:1;phalacrocorax carbo;t
67323;1400:131:1;ardea cinerea;t
67323;1400:131:1;riparia riparia;t
67324;1400:131:2;ardea alba;t
67324;1400:131:2;ardea cinerea;t
67324;1400:131:2;aythya fuligula;t
67324;1400:131:2;bubulcus ibis;t
67324;1400:131:2;egretta garzetta;t
67324;1400:131:2;gallinago gallinago;t
67324;1400:131:2;gallinula chloropus;t
67324;1400:131:2;nycticorax nycticorax;t
67324;1400:131:2;phalacrocorax carbo;t
67325;1400:132:1;ardea cinerea;t
67326;1400:132:2;ardea alba;t
67326;1400:132:2;ardea cinerea;t
67326;1400:132:2;bubulcus ibis;t
67326;1400:132:2;egretta garzetta;t
67326;1400:132:2;gallinago gallinago;t
67326;1400:132:2;gallinula chloropus;t
67326;1400:132:2;nycticorax nycticorax;t
67326;1400:132:2;phalacrocorax carbo;t
67326;1400:132:2;sterna albifrons;t
67327;1400:133:1;ardea alba;t
67327;1400:133:1;ardea cinerea;t
67327;1400:133:1;ardeola ralloides;t
67327;1400:133:1;bubulcus ibis;t
67327;1400:133:1;cygnus olor;t
67327;1400:133:1;egretta garzetta;t
67327;1400:133:1;gallinago gallinago;t
67327;1400:133:1;gallinula chloropus;t
67327;1400:133:1;hydrocoloeus minutus;t
67327;1400:133:1;numenius arquata;t
67327;1400:133:1;nycticorax nycticorax;t
67327;1400:133:1;pandion haliaetus;t
67327;1400:133:1;phalacrocorax carbo;t
67327;1400:133:1;platalea leucorodia;t
67327;1400:133:1;riparia riparia;t
67327;1400:133:1;sterna albifrons;t
67327;1400:133:1;sternula albifrons;t
67328;1400:133:2;sterna albifrons;t
67331;1400:235:1;ardea cinerea;t
67331;1400:235:1;bubulcus ibis;t
67331;1400:235:1;phalacrocorax carbo;t
67331;1400:235:1;sterna albifrons;t
67332;1400:235:2;ardea cinerea;t
67333;1400:236:1;cygnus olor;t
67333;1400:236:1;egretta garzetta;t
67333;1400:236:1;sternula albifrons;t
67334;1400:236:2;bubulcus ibis;t
67334;1400:236:2;gallinula chloropus;t
67343;1401:131:1;cygnus olor;t
67344;1401:131:2;ardea cinerea;t
67345;1401:132:1;ardea alba;t
67345;1401:132:1;ardea cinerea;t
67345;1401:132:1;cygnus olor;t
67346;1401:132:2;egretta garzetta;t
67346;1401:132:2;rana dalmatina;t
67354;1401:236:2;myotis daubentonii;t
67355;1401:237:1;myotis daubentonii;t
67355;1401:237:1;rattus norvegicus;t
67355;1401:237:1;rattus rattus;t
67355;1401:237:1;salamandra salamandra;t
67356;1401:237:2;ardea cinerea;t
67356;1401:237:2;ardeola ralloides;t
67356;1401:237:2;aythya fuligula;t
67356;1401:237:2;bucephala clangula;t
67356;1401:237:2;egretta garzetta;t
67356;1401:237:2;gallinula chloropus;t
67356;1401:237:2;riparia riparia;t
67360;1401:239:2;ardea cinerea;t
67360;1401:239:2;mergus merganser;t
67372;1402:235:2;ardea cinerea;t
67377;1402:238:1;ardea cinerea;t
67377;1402:238:1;cygnus olor;t
67377;1402:238:1;gallinago gallinago;t
67377;1402:238:1;gallinula chloropus;t
67377;1402:238:1;gavia arctica;t
67377;1402:238:1;hydrocoloeus minutus;t
67377;1402:238:1;pandion haliaetus;t
67377;1402:238:1;phalacrocorax carbo;t
67377;1402:238:1;riparia riparia;t
67378;1402:238:2;ardea cinerea;t
67378;1402:238:2;ardeola ralloides;t
67378;1402:238:2;glareola pratincola;t
67378;1402:238:2;hydrocoloeus minutus;t
67378;1402:238:2;phalacrocorax carbo;t
67378;1402:238:2;riparia riparia;t
67403;1404:131:1;hyla arborea;t
67403;1404:131:1;triturus cristatus;t
67410;1404:134:2;hyla arborea;t
68022;7400:229:3;anguilla anguilla;t
68022;7400:229:3;ardea alba;t
68022;7400:229:3;ardea cinerea;t
68022;7400:229:3;arvicola sapidus;t
68022;7400:229:3;bufo bufo;t
68022;7400:229:3;cinclus cinclus;t
68022;7400:229:3;egretta garzetta;t
68022;7400:229:3;gallinago gallinago;t
68022;7400:229:3;gallinula chloropus;t
68022;7400:229:3;hyla arborea;t
68022;7400:229:3;lutra lutra;t
68022;7400:229:3;neovison vison;t
68022;7400:229:3;numenius arquata;t
68022;7400:229:3;pandion haliaetus;t
68022;7400:229:3;rattus norvegicus;t
68022;7400:229:3;rattus rattus;t
68022;7400:229:3;salamandra salamandra;t
68022;7400:229:3;triturus marmoratus;t
68023;7400:228:4;anguilla anguilla;t
68023;7400:228:4;ardea cinerea;t
68023;7400:228:4;arvicola sapidus;t
68023;7400:228:4;bufo bufo;t
68023;7400:228:4;cinclus cinclus;t
68023;7400:228:4;egretta garzetta;t
68023;7400:228:4;galemys pyrenaicus;t
68023;7400:228:4;gallinula chloropus;t
68023;7400:228:4;hyla arborea;t
68023;7400:228:4;lutra lutra;t
68023;7400:228:4;mustela putorius;t
68023;7400:228:4;myotis daubentonii;t
68023;7400:228:4;neomys anomalus;t
68023;7400:228:4;neovison vison;t
68023;7400:228:4;numenius arquata;t
68023;7400:228:4;rana temporaria;t
68023;7400:228:4;rattus norvegicus;t
68023;7400:228:4;rattus rattus;t
68023;7400:228:4;riparia riparia;t
68023;7400:228:4;salamandra salamandra;t
68023;7400:228:4;salmo salar;t
68023;7400:228:4;salmo trutta;t
68023;7400:228:4;triturus marmoratus;t
68024;7400:228:3;anguilla anguilla;t
68024;7400:228:3;ardea cinerea;t
68024;7400:228:3;arvicola sapidus;t
68024;7400:228:3;bufo bufo;t
68024;7400:228:3;cinclus cinclus;t
68024;7400:228:3;galemys pyrenaicus;t
68024;7400:228:3;gallinula chloropus;t
68024;7400:228:3;hyla arborea;t
68024;7400:228:3;lutra lutra;t
68024;7400:228:3;mustela putorius;t
68024;7400:228:3;myotis daubentonii;t
68024;7400:228:3;neomys anomalus;t
68024;7400:228:3;neovison vison;t
68024;7400:228:3;rana temporaria;t
68024;7400:228:3;rattus norvegicus;t
68024;7400:228:3;rattus rattus;t
68024;7400:228:3;riparia riparia;t
68024;7400:228:3;salamandra salamandra;t
68024;7400:228:3;salmo salar;t
68024;7400:228:3;salmo trutta;t
68024;7400:228:3;triturus marmoratus;t
68025;7400:227:4;anguilla anguilla;t
68025;7400:227:4;ardea cinerea;t
68025;7400:227:4;arvicola sapidus;t
68025;7400:227:4;bufo bufo;t
68025;7400:227:4;cinclus cinclus;t
68025;7400:227:4;galemys pyrenaicus;t
68025;7400:227:4;gallinula chloropus;t
